feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,cluster,classe_reelle
-1.1262664901323445,0.754247033050402,0.977347004320013,1.4150352769230592,-0.5576223977713837,0.689796396522241,0.3764565573429921,-0.38695944632411217,0.5739601901114524,-0.7584206774003038,4,1
-1.1262664901323445,0.754247033050402,0.977347004320013,0.40701749091422135,-0.5576223977713837,-2.30474899294544,-4.802787454354357,-1.1564329519187493,1.047782644926864,1.43578396674374,3,0
-0.8917504975878856,0.22043458079827308,0.977347004320013,0.40701749091422135,-0.5576223977713837,-2.30474899294544,-4.802787454354357,-1.1564329519187493,1.047782644926864,-0.7584206774003038,3,0
-0.09439612293672588,-0.8471903237059847,0.977347004320013,1.4150352769230592,-0.5576223977713837,-0.06785966587319633,-1.977745266155803,-1.0393391575891306,1.047782644926864,1.43578396674374,4,0
-0.8917504975878856,0.22043458079827308,0.977347004320013,0.40701749091422135,-0.5576223977713837,0.2568500751534197,0.3764565573429921,-1.1564329519187493,1.047782644926864,-0.7584206774003038,4,1
1.9440075529908125,0.22043458079827308,-1.0231780478989114,-0.6010002950946165,1.3754193755750805,0.29292893526748814,0.3764565573429921,-0.8051515689298933,-0.373684719519371,-0.7584206774003038,2,2
-0.8076667825779464,0.22043458079827308,-1.0231780478989114,-0.6010002950946165,1.3754193755750805,0.29292893526748814,0.3764565573429921,-0.6211470349833496,-1.3213296291501944,0.33868164467171813,2,2
1.3126998323300267,-0.3133778714538558,-1.0231780478989114,-0.6010002950946165,1.3754193755750805,0.29292893526748814,0.3764565573429921,0.7003400724509186,-0.373684719519371,1.43578396674374,2,2
0.16586606619635944,-0.8471903237059847,-1.0231780478989114,-0.6010002950946165,1.3754193755750805,0.29292893526748814,0.3764565573429921,0.5999739630255311,0.5739601901114524,-0.7584206774003038,2,2
-0.47815400014057735,-1.3810027759581136,-1.0231780478989114,-0.6010002950946165,1.3754193755750805,0.29292893526748814,0.3764565573429921,-0.4371425010368059,0.10013773529604067,-0.7584206774003038,2,2
-0.8448472990789939,0.22043458079827308,0.977347004320013,0.40701749091422135,-0.5576223977713837,1.8443199201724314,0.3764565573429921,-1.1564329519187493,1.047782644926864,1.43578396674374,4,0
0.9843774427677844,-0.3133778714538558,0.977347004320013,-1.6090180811034545,-0.5576223977713837,0.2568500751534197,0.3764565573429921,1.001438400727081,0.5739601901114524,-0.7584206774003038,1,0
1.2448539338405888,-0.3133778714538558,-1.0231780478989114,-0.6010002950946165,1.3754193755750805,0.29292893526748814,0.3764565573429921,-0.42041481613257464,0.5739601901114524,0.33868164467171813,2,2
0.6369787334998924,-0.8471903237059847,-1.0231780478989114,-0.6010002950946165,1.3754193755750805,0.29292893526748814,0.3764565573429921,1.1018045101524683,-0.8475071743347826,-0.7584206774003038,2,2
-0.6572345050434268,0.22043458079827308,0.977347004320013,0.40701749091422135,-0.5576223977713837,1.2670581583473361,-0.09438380735676694,1.7040011667047932,-1.3213296291501944,1.43578396674374,4,1
-1.1731696886412362,0.754247033050402,-1.0231780478989114,-0.6010002950946165,-0.5576223977713837,1.808241060058363,0.3764565573429921,0.24869258003667502,-1.3213296291501944,1.43578396674374,4,1
1.560464298071977,-0.3133778714538558,-1.0231780478989114,-0.6010002950946165,1.3754193755750805,0.29292893526748814,0.3764565573429921,0.3323310045578312,0.10013773529604067,-0.7584206774003038,2,2
-0.3711186145751629,-0.8471903237059847,-1.0231780478989114,-0.6010002950946165,1.3754193755750805,0.29292893526748814,0.3764565573429921,-1.1898883217272118,-1.3213296291501944,-0.7584206774003038,2,2
0.44693185834951854,-0.8471903237059847,-1.0231780478989114,-0.6010002950946165,1.3754193755750805,0.29292893526748814,0.3764565573429921,-1.0895222123018242,-1.3213296291501944,-0.7584206774003038,2,2
0.4215390606610834,-0.8471903237059847,-1.0231780478989114,-0.6010002950946165,-0.5576223977713837,-0.14001738610133324,-3.39026636025508,0.7003400724509186,-0.373684719519371,-0.7584206774003038,3,1
-1.1731696886412362,0.754247033050402,0.977347004320013,0.40701749091422135,-0.5576223977713837,1.2670581583473361,-0.09438380735676694,1.3025367290032432,-1.3213296291501944,-0.7584206774003038,4,1
0.40841725734879464,-0.8471903237059847,-1.0231780478989114,-0.6010002950946165,1.3754193755750805,0.29292893526748814,0.3764565573429921,-0.6211470349833496,0.5739601901114524,0.33868164467171813,2,2
-0.9855568946056691,1.8218719375546597,0.977347004320013,0.40701749091422135,-0.5576223977713837,-1.5470929305500027,0.3764565573429921,-0.6211470349833496,-1.3213296291501944,1.43578396674374,4,1
1.1862682565574985,-0.3133778714538558,-1.0231780478989114,-0.6010002950946165,-0.879796026662461,-0.14001738610133324,-3.39026636025508,0.5330632234086061,1.047782644926864,-0.7584206774003038,3,0
-0.05220997335914731,-1.3810027759581136,-1.0231780478989114,-0.6010002950946165,1.3754193755750805,0.29292893526748814,0.3764565573429921,0.7003400724509186,-0.373684719519371,-0.7584206774003038,2,2
-1.1731696886412362,0.754247033050402,0.977347004320013,0.40701749091422135,-0.5576223977713837,1.0505849976629256,0.3764565573429921,-1.1564329519187493,1.047782644926864,-0.7584206774003038,4,0
-1.0324600931145609,1.8218719375546597,0.977347004320013,1.4150352769230592,-0.5576223977713837,-1.005910028838976,-1.506904901456044,-0.26986565199449347,0.5739601901114524,-0.7584206774003038,4,0
1.3126998323300267,-0.3133778714538558,-1.0231780478989114,-0.6010002950946165,1.3754193755750805,0.29292893526748814,0.3764565573429921,-0.40368713122834343,0.5739601901114524,-0.7584206774003038,2,2
0.1370799955381377,-0.8471903237059847,-1.0231780478989114,-1.6090180811034545,-0.5576223977713837,-0.10393852598726479,0.3764565573429921,0.04796036118590012,1.047782644926864,1.43578396674374,1,0
-1.0324600931145609,1.8218719375546597,0.977347004320013,1.4150352769230592,-0.5576223977713837,-1.8718026715766187,-2.448585630855562,-0.8218792538341244,-0.8475071743347826,1.43578396674374,4,0
0.6560550532055421,-0.8471903237059847,0.977347004320013,-1.6090180811034545,-0.5576223977713837,0.2568500751534197,0.3764565573429921,-1.2902544311525992,0.5739601901114524,-0.7584206774003038,1,1
-0.6103313065345352,-1.3810027759581136,-1.0231780478989114,-0.6010002950946165,-0.879796026662461,-0.06785966587319633,-1.977745266155803,-1.0727945273975932,1.047782644926864,-0.7584206774003038,3,1
-0.9855568946056691,1.8218719375546597,0.977347004320013,1.4150352769230592,-0.5576223977713837,-0.06785966587319633,-1.977745266155803,-1.1564329519187493,1.047782644926864,1.43578396674374,4,0
-0.9855568946056691,1.8218719375546597,0.977347004320013,0.40701749091422135,-0.5576223977713837,-0.06785966587319633,0.3764565573429921,-1.139705267014518,1.047782644926864,-0.7584206774003038,4,0
-0.3257080308417413,-1.3810027759581136,-1.0231780478989114,-0.6010002950946165,1.3754193755750805,0.29292893526748814,0.3764565573429921,1.1854429346736246,-1.3213296291501944,0.33868164467171813,2,2
1.3126998323300267,-0.3133778714538558,-1.0231780478989114,-0.6010002950946165,-1.5241432844446159,0.2568500751534197,0.3764565573429921,-0.6880577746002745,-1.3213296291501944,1.43578396674374,1,1
0.7711244812165978,-0.8471903237059847,-1.0231780478989114,0.40701749091422135,-0.5576223977713837,0.2568500751534197,0.3764565573429921,1.837822645938643,0.5739601901114524,-0.7584206774003038,1,0
-0.32891211548118465,-0.8471903237059847,0.977347004320013,1.4150352769230592,-0.5576223977713837,-1.330619769865592,-1.036064536756285,-0.40368713122834343,0.5739601901114524,-0.7584206774003038,4,1
0.14011986960773287,-0.8471903237059847,-1.0231780478989114,-0.6010002950946165,1.3754193755750805,0.29292893526748814,0.3764565573429921,0.5330632234086061,0.5739601901114524,0.33868164467171813,2,2
-0.14129932144561763,-0.8471903237059847,0.977347004320013,1.4150352769230592,-0.5576223977713837,-1.7274872311203449,0.3764565573429921,-0.788423884025662,0.5739601901114524,-0.7584206774003038,4,0
-0.6572345050434268,0.22043458079827308,0.977347004320013,1.4150352769230592,-0.5576223977713837,-0.7172791479264284,0.3764565573429921,1.1854429346736246,0.5739601901114524,1.43578396674374,4,0
-1.1731696886412362,0.754247033050402,0.977347004320013,0.40701749091422135,-0.5576223977713837,-2.30474899294544,-4.802787454354357,-1.0727945273975932,1.047782644926864,-0.7584206774003038,3,1
0.7738768525895561,-0.8471903237059847,-1.0231780478989114,-0.6010002950946165,1.3754193755750805,0.29292893526748814,0.3764565573429921,0.24869258003667502,-1.3213296291501944,0.33868164467171813,2,2
1.1719902368033515,-0.3133778714538558,-1.0231780478989114,-0.6010002950946165,1.3754193755750805,-0.933752308610839,-0.565224172056526,-0.38695944632411217,0.5739601901114524,1.43578396674374,2,2
1.2657966338211348,-0.3133778714538558,0.977347004320013,0.40701749091422135,-0.5576223977713837,0.689796396522241,0.3764565573429921,-1.3237098009610617,0.5739601901114524,1.43578396674374,4,0
-1.0793632916234526,1.8218719375546597,0.977347004320013,1.4150352769230592,-0.5576223977713837,-1.6192506507781395,0.3764565573429921,-1.0727945273975932,1.047782644926864,-0.7584206774003038,4,1
0.4215390606610834,-0.8471903237059847,0.977347004320013,1.4150352769230592,-0.5576223977713837,0.2568500751534197,0.3764565573429921,-1.0727945273975932,1.047782644926864,-0.7584206774003038,4,1
-0.7041377035523186,0.22043458079827308,-1.0231780478989114,-0.6010002950946165,-1.5241432844446159,1.808241060058363,-0.09438380735676694,0.13159878570705633,-1.3213296291501944,1.43578396674374,4,0
0.3673862146188989,-0.8471903237059847,0.977347004320013,1.4150352769230592,-0.5576223977713837,-0.06785966587319633,-0.09438380735676694,-1.0393391575891306,1.047782644926864,1.43578396674374,4,0
0.7967646487322174,-0.8471903237059847,-1.0231780478989114,-0.6010002950946165,-1.5241432844446159,-0.06785966587319633,-1.977745266155803,-1.0727945273975932,1.047782644926864,-0.7584206774003038,3,1
0.04631347258994937,-0.8471903237059847,0.977347004320013,1.4150352769230592,-0.5576223977713837,1.808241060058363,-0.09438380735676694,-0.6211470349833496,-1.3213296291501944,-0.7584206774003038,4,0
-0.2842672170029287,-1.3810027759581136,-1.0231780478989114,-0.6010002950946165,1.3754193755750805,0.29292893526748814,0.3764565573429921,0.7003400724509186,-0.373684719519371,-0.7584206774003038,2,2
0.37463586215219163,-0.8471903237059847,0.977347004320013,1.4150352769230592,-0.5576223977713837,-0.7533580080404968,-2.448585630855562,-0.1193164878564123,0.5739601901114524,-0.7584206774003038,4,0
0.5044880830479637,-0.8471903237059847,-1.0231780478989114,-0.6010002950946165,1.3754193755750805,0.29292893526748814,0.3764565573429921,-0.587691665174887,-0.8475071743347826,-0.7584206774003038,2,2
-1.0324600931145609,1.8218719375546597,0.977347004320013,1.4150352769230592,-0.5576223977713837,-0.7172791479264284,0.3764565573429921,1.001438400727081,0.5739601901114524,-0.7584206774003038,4,0
0.14011986960773287,-0.8471903237059847,-1.0231780478989114,-0.6010002950946165,1.3754193755750805,0.29292893526748814,0.3764565573429921,0.6334293328339936,0.10013773529604067,-0.7584206774003038,2,2
1.5915908226031046,-0.3133778714538558,0.977347004320013,-1.6090180811034545,-0.5576223977713837,-1.7274872311203449,0.3764565573429921,-0.788423884025662,0.5739601901114524,-0.7584206774003038,1,0
1.0312806412766762,-0.3133778714538558,0.977347004320013,-1.6090180811034545,-0.5576223977713837,-0.06785966587319633,-1.977745266155803,0.5330632234086061,1.047782644926864,1.43578396674374,1,0
-0.9386536960967774,0.22043458079827308,0.977347004320013,1.4150352769230592,-0.5576223977713837,-2.376906713173577,0.3764565573429921,-1.206616006631443,1.047782644926864,1.43578396674374,4,1
-1.1068272110164328,0.754247033050402,-1.0231780478989114,-0.6010002950946165,1.3754193755750805,0.29292893526748814,0.3764565573429921,-0.6211470349833496,-1.3213296291501944,0.33868164467171813,2,2
2.391473398034537,1.288059485302531,0.977347004320013,-1.6090180811034545,-0.5576223977713837,-0.7172791479264284,0.3764565573429921,-1.3069821160568305,0.5739601901114524,-0.7584206774003038,1,1
-1.102217795074729,0.22043458079827308,0.977347004320013,0.40701749091422135,-0.5576223977713837,-1.5470929305500027,-0.09438380735676694,1.3025367290032432,-1.3213296291501944,0.33868164467171813,4,0
-0.7522493789100718,-0.3133778714538558,-1.0231780478989114,-0.6010002950946165,1.3754193755750805,0.29292893526748814,0.3764565573429921,-0.6044193500791183,-1.3213296291501944,0.33868164467171813,2,2
0.23392626662551638,-0.8471903237059847,0.977347004320013,1.4150352769230592,-0.5576223977713837,0.2568500751534197,0.3764565573429921,-0.6211470349833496,-1.3213296291501944,-0.7584206774003038,4,1
1.1250870382944596,-0.3133778714538558,0.977347004320013,1.4150352769230592,-0.5576223977713837,-0.06785966587319633,-1.977745266155803,-1.0727945273975932,1.047782644926864,-0.7584206774003038,4,1
0.4761714209418478,-0.8471903237059847,-1.0231780478989114,-0.6010002950946165,1.3754193755750805,0.29292893526748814,0.3764565573429921,-0.42041481613257464,0.5739601901114524,-0.7584206774003038,2,2
0.48709424475208285,-0.8471903237059847,-1.0231780478989114,-0.6010002950946165,1.3754193755750805,0.29292893526748814,0.3764565573429921,-0.4705978708452684,0.5739601901114524,-0.7584206774003038,2,2
-1.0324600931145609,1.8218719375546597,0.977347004320013,0.40701749091422135,-0.5576223977713837,-0.21217510632947012,-2.9194259955553212,0.4494247988874499,1.047782644926864,-0.7584206774003038,4,1
1.3596030308389184,-0.3133778714538558,0.977347004320013,-1.6090180811034545,-0.5576223977713837,-2.4851432935157822,0.3764565573429921,-1.2567990613441367,-1.3213296291501944,-0.7584206774003038,1,1
-0.7979441005701021,0.22043458079827308,-1.0231780478989114,-0.6010002950946165,1.3754193755750805,0.29292893526748814,0.3764565573429921,-0.6211470349833496,-1.3213296291501944,1.43578396674374,2,2
-0.8626745819760414,0.22043458079827308,-1.0231780478989114,-0.6010002950946165,-1.2019696555535384,0.2568500751534197,0.3764565573429921,1.001438400727081,0.5739601901114524,0.33868164467171813,1,0
0.8905710457500009,-0.8471903237059847,0.977347004320013,-1.6090180811034545,-0.5576223977713837,-0.7172791479264284,0.3764565573429921,-0.38695944632411217,0.5739601901114524,-0.7584206774003038,1,1
-1.1731696886412362,0.754247033050402,-1.0231780478989114,-0.6010002950946165,-0.5576223977713837,-0.4647271271279493,0.3764565573429921,-0.05240574823948733,-1.3213296291501944,1.43578396674374,4,0
-0.7347069081558912,-0.8471903237059847,-1.0231780478989114,-0.6010002950946165,1.3754193755750805,0.29292893526748814,0.3764565573429921,1.7207288516090242,-1.3213296291501944,-0.7584206774003038,2,2
0.2808294651344081,-0.8471903237059847,0.977347004320013,1.4150352769230592,-0.5576223977713837,-0.06785966587319633,0.3764565573429921,0.934527661110156,-1.3213296291501944,-0.7584206774003038,4,0
-0.9855568946056691,1.8218719375546597,0.977347004320013,0.40701749091422135,-0.5576223977713837,0.2568500751534197,0.3764565573429921,1.3025367290032432,-1.3213296291501944,1.43578396674374,4,0
1.1216068167641458,-0.8471903237059847,-1.0231780478989114,-0.6010002950946165,1.3754193755750805,0.29292893526748814,0.3764565573429921,0.9847107158228496,0.5739601901114524,-0.7584206774003038,2,2
-1.0324600931145609,1.8218719375546597,-1.0231780478989114,-0.6010002950946165,-1.2019696555535384,0.2568500751534197,-1.036064536756285,-1.1564329519187493,1.047782644926864,1.43578396674374,4,0
1.2188934353122431,-0.3133778714538558,0.977347004320013,1.4150352769230592,-0.5576223977713837,-2.196512412603235,0.3764565573429921,0.24869258003667502,-1.3213296291501944,1.43578396674374,4,1
-0.7510409020612104,0.22043458079827308,-1.0231780478989114,-0.6010002950946165,-1.2019696555535384,-2.0161181120328924,0.3764565573429921,0.13159878570705633,-1.3213296291501944,1.43578396674374,4,0
0.04631347258994937,-0.8471903237059847,0.977347004320013,-1.6090180811034545,-0.5576223977713837,0.2568500751534197,0.3764565573429921,-0.7047854595045058,0.5739601901114524,1.43578396674374,1,1
-0.28501127827672146,-1.3810027759581136,-1.0231780478989114,-0.6010002950946165,1.3754193755750805,0.29292893526748814,0.3764565573429921,-0.7047854595045058,0.5739601901114524,-0.7584206774003038,2,2
0.8645029806908772,-0.8471903237059847,-1.0231780478989114,-0.6010002950946165,-1.5241432844446159,-1.078067749067113,0.3764565573429921,1.001438400727081,0.5739601901114524,-0.7584206774003038,1,0
-1.0324600931145609,1.8218719375546597,0.977347004320013,0.40701749091422135,-0.5576223977713837,-2.232591272717303,-4.331947089654598,1.352719783715937,1.047782644926864,-0.7584206774003038,3,1
1.3446427597715347,-0.3133778714538558,-1.0231780478989114,-0.6010002950946165,1.3754193755750805,0.29292893526748814,0.3764565573429921,-0.38695944632411217,0.5739601901114524,0.33868164467171813,2,2
1.4857987961404904,-0.3133778714538558,-1.0231780478989114,-0.6010002950946165,-0.5576223977713837,0.2568500751534197,0.3764565573429921,0.23196489513244378,-0.8475071743347826,-0.7584206774003038,1,0
2.145816773487146,1.288059485302531,0.977347004320013,-1.6090180811034545,-0.5576223977713837,0.2568500751534197,0.3764565573429921,1.2356259893863184,0.5739601901114524,1.43578396674374,1,0
0.2808294651344081,-0.8471903237059847,0.977347004320013,1.4150352769230592,-0.5576223977713837,0.2568500751534197,0.3764565573429921,-1.0727945273975932,1.047782644926864,-0.7584206774003038,4,0
-1.1731696886412362,0.754247033050402,-1.0231780478989114,-0.6010002950946165,1.3754193755750805,0.29292893526748814,0.3764565573429921,-1.0727945273975932,1.047782644926864,-0.7584206774003038,2,2
0.22966329086209186,-0.8471903237059847,0.977347004320013,1.4150352769230592,-0.5576223977713837,-0.06785966587319633,0.3764565573429921,-0.6546024047918121,1.047782644926864,-0.7584206774003038,4,0
0.5622486561877587,-0.8471903237059847,0.977347004320013,1.4150352769230592,-0.5576223977713837,-0.06785966587319633,0.3764565573429921,1.2021706195778559,1.047782644926864,-0.7584206774003038,4,0
-1.0793632916234526,1.8218719375546597,0.977347004320013,1.4150352769230592,-0.5576223977713837,0.2568500751534197,0.3764565573429921,-0.7047854595045058,0.5739601901114524,1.43578396674374,4,0
-0.02242675274445017,-0.8471903237059847,-1.0231780478989114,-0.6010002950946165,1.3754193755750805,0.29292893526748814,0.3764565573429921,-0.7047854595045058,0.5739601901114524,-0.7584206774003038,2,2
-1.1731696886412362,0.754247033050402,0.977347004320013,0.40701749091422135,-0.5576223977713837,-1.8718026715766187,-2.448585630855562,-0.8218792538341244,-0.8475071743347826,-0.7584206774003038,4,0
-0.039375347087940556,-0.8471903237059847,-1.0231780478989114,-0.6010002950946165,1.3754193755750805,0.29292893526748814,0.3764565573429921,0.5999739630255311,0.10013773529604067,0.33868164467171813,2,2
-0.4310050912168913,-1.3810027759581136,-1.0231780478989114,-0.6010002950946165,1.3754193755750805,0.29292893526748814,0.3764565573429921,-0.7047854595045058,0.5739601901114524,-0.7584206774003038,2,2
-0.9855568946056691,1.8218719375546597,0.977347004320013,1.4150352769230592,-0.5576223977713837,0.2568500751534197,0.3764565573429921,1.352719783715937,1.047782644926864,-0.7584206774003038,4,1
0.7371709736508879,-0.8471903237059847,-1.0231780478989114,-0.6010002950946165,1.3754193755750805,0.29292893526748814,0.3764565573429921,1.2021706195778559,-0.8475071743347826,-0.7584206774003038,2,2
-0.7041377035523186,0.22043458079827308,0.977347004320013,1.4150352769230592,-0.5576223977713837,-1.330619769865592,0.3764565573429921,-0.40368713122834343,0.5739601901114524,-0.7584206774003038,4,1
